ParticipantName	LocalTimeStamp	FixationIndex	GazeEventDuration	AOI[window]Hit	AOI[title]Hit	AOI[graph]Hit	AOI[legend]Hit	AOI[Q3]Hit	AOI[Q2]Hit	AOI[Q1]Hit	
P13	11:15:52.427	28	420	1	1	0	0	0	0	0	
P13	11:15:52.883	29	123	1	1	0	0	0	0	0	
P13	11:15:53.033	30	273	1	1	0	0	0	0	0	
P13	11:15:53.333	31	157	1	1	0	0	0	0	0	
P13	11:15:53.516	32	370	1	1	0	0	0	0	0	
P13	11:15:53.926	33	277	1	1	0	0	0	0	0	
P13	11:15:54.253	34	283	1	1	0	0	0	0	0	
P13	11:15:54.583	35	297	1	0	0	0	0	0	0	
P13	11:15:54.903	36	187	1	0	0	0	0	0	0	
P13	11:15:55.113	37	320	1	0	0	0	0	0	0	
P13	11:15:55.573	38	87	1	0	0	0	0	0	0	
P13	11:15:55.723	39	147	1	0	0	0	0	0	0	
P13	11:15:55.913	40	150	1	0	0	0	0	0	0	
P13	11:15:56.110	41	143	1	1	0	0	0	0	0	
P13	11:15:56.366	42	87	1	1	0	0	0	0	0	
P13	11:15:56.519	43	330	1	0	1	0	0	0	1	
P13	11:15:56.989	44	423	1	0	0	1	0	0	0	
P13	11:15:57.429	45	210	1	0	0	1	0	0	0	
P13	11:15:57.689	46	197	1	0	1	0	0	0	1	
P13	11:15:57.906	47	270	1	0	1	0	0	0	1	
P13	11:15:58.196	48	83	1	0	1	0	0	0	1	
P13	11:15:58.329	49	153	1	0	1	0	0	0	1	
P13	11:15:58.603	50	333	1	0	1	0	0	1	0	
P13	11:15:59.076	51	193	1	0	0	1	0	0	0	
P13	11:15:59.282	52	333	1	0	0	1	0	0	0	
P13	11:15:59.696	53	590	1	0	1	0	0	0	1	
P13	11:16:00.352	54	507	1	0	0	1	0	0	0	
P13	11:16:00.929	55	160	1	0	1	0	0	0	1	
P13	11:16:01.132	56	167	1	0	1	0	0	0	1	
P13	11:16:01.359	57	177	1	0	0	1	0	0	0	
P13	11:16:01.599	58	150	1	0	0	1	0	0	0	
P13	11:16:01.769	59	703	1	0	0	1	0	0	0	
P13	11:16:02.505	60	177	1	0	0	1	0	0	0	
P13	11:16:02.759	61	97	1	0	1	0	0	0	1	
P13	11:16:02.895	62	357	1	0	1	0	0	0	1	
P13	11:16:03.302	63	580	1	0	1	0	0	0	1	
P13	11:16:03.935	64	117	1	0	1	0	0	0	0	
P13	11:16:04.068	65	70	1	0	1	0	0	0	0	
P13	11:16:04.222	66	137	1	0	0	0	0	0	0	
P13	11:16:04.432	67	133	1	0	1	0	0	0	0	
P13	11:16:04.628	68	167	1	0	1	0	0	0	1	
P13	11:16:04.802	69	360	1	0	1	0	0	0	1	
P13	11:16:05.228	70	387	1	0	0	1	0	0	0	
P13	11:16:05.622	71	137	1	0	0	1	0	0	0	
P13	11:16:05.795	72	387	1	0	1	0	0	0	1	
P13	11:16:06.201	73	287	1	0	1	0	0	0	1	
P13	11:16:07.098	74	157	1	0	1	0	0	0	0	
P13	11:16:07.331	75	90	1	0	1	0	0	0	0	
P13	11:16:07.505	76	290	1	0	1	0	0	0	0	
P13	11:16:07.915	77	413	1	0	1	0	0	0	1	
P13	11:16:08.348	78	153	1	0	1	0	0	0	1	
P13	11:16:08.524	79	747	1	0	1	0	0	0	1	
P13	11:16:09.321	80	73	1	0	1	0	0	0	1	
P13	11:16:09.434	81	213	1	0	1	0	0	0	1	
P14	14:46:03.683	1	93	1	1	0	0	0	0	0	
P14	14:46:03.706	2	187	1	1	0	0	0	0	0	
P14	14:46:03.916	3	163	1	0	0	0	0	0	0	
P14	14:46:04.126	4	433	1	1	0	0	0	0	0	
P14	14:46:04.589	5	107	1	1	0	0	0	0	0	
P14	14:46:04.726	6	113	1	1	0	0	0	0	0	
P14	14:46:04.869	7	110	1	0	0	0	0	0	0	
P14	14:46:05.003	8	70	1	1	0	0	0	0	0	
P14	14:46:05.309	9	80	1	0	1	0	0	0	0	
P14	14:46:05.469	10	150	1	0	0	0	0	0	0	
P14	14:46:05.683	11	223	1	0	0	0	0	0	0	
P14	14:46:05.936	12	70	1	0	0	0	0	0	0	
P14	14:46:06.039	13	170	1	0	0	0	0	0	0	
P14	14:46:06.216	14	150	1	0	0	0	0	0	0	
P14	14:46:06.399	15	333	1	1	0	0	0	0	0	
P14	14:46:06.752	16	183	1	0	0	0	0	0	0	
P14	14:46:06.969	17	317	1	0	0	0	0	0	0	
P14	14:46:07.316	18	93	1	1	0	0	0	0	0	
P14	14:46:07.446	19	237	1	1	0	0	0	0	0	
P14	14:46:07.706	20	150	1	1	0	0	0	0	0	
P14	14:46:07.882	21	267	1	1	0	0	0	0	0	
P14	14:46:08.176	22	213	1	1	0	0	0	0	0	
P14	14:46:08.416	23	223	1	0	0	0	0	0	0	
P14	14:46:08.672	24	253	1	0	0	0	0	0	0	
P14	14:46:08.952	25	107	1	0	0	0	0	0	0	
P14	14:46:09.089	26	200	1	0	0	0	0	0	0	
P14	14:46:09.315	27	227	1	0	0	0	0	0	0	
P14	14:46:09.565	28	173	1	0	0	0	0	0	0	
P14	14:46:09.762	29	313	1	0	0	0	0	0	0	
P14	14:46:10.112	30	137	1	0	0	1	0	0	0	
P14	14:46:10.292	31	180	1	0	1	0	0	0	1	
P14	14:46:10.495	32	210	1	0	1	0	0	0	1	
P14	14:46:10.758	33	167	1	0	0	1	0	0	0	
P14	14:46:10.938	34	353	1	0	0	1	0	0	0	
P14	14:46:11.452	35	260	1	0	0	1	0	0	0	
P14	14:46:11.722	36	283	1	0	0	1	0	0	0	
P14	14:46:12.025	37	330	1	0	0	1	0	0	0	
P14	14:46:12.375	38	293	1	0	0	1	0	0	0	
P14	14:46:12.692	39	427	1	0	0	1	0	0	0	
P14	14:46:13.158	40	347	1	0	1	0	0	0	1	
P14	14:46:13.518	41	323	1	0	1	0	0	0	1	
P14	14:46:13.895	42	380	1	0	0	1	0	0	0	
P14	14:46:14.321	43	247	1	0	1	0	0	0	1	
P14	14:46:14.591	44	243	1	0	1	0	0	0	1	
P14	14:46:14.868	45	160	1	0	1	0	0	0	1	
P14	14:46:15.051	46	313	1	0	1	0	0	0	1	
P14	14:46:15.391	47	153	1	0	1	0	0	0	1	
P14	14:46:15.875	48	180	1	0	1	0	0	0	1	
P14	14:46:16.078	49	250	1	0	1	0	0	0	1	
P14	14:46:16.371	50	263	1	0	0	1	0	0	0	
P14	14:46:16.644	51	130	1	0	0	1	0	0	0	
P14	14:46:16.811	52	243	1	0	1	0	0	0	1	
P14	14:46:17.091	53	117	1	0	1	0	0	0	1	
P14	14:46:17.234	54	403	1	0	1	0	0	0	1	
P14	14:46:17.661	55	267	1	0	1	0	0	0	1	
P14	14:46:17.961	56	153	1	0	1	0	0	0	1	
P14	14:46:18.134	57	260	1	0	1	0	0	0	1	
P14	14:46:18.408	58	907	1	0	1	0	0	0	1	
P14	14:46:19.334	59	203	1	0	1	0	0	0	1	
P14	14:46:19.557	60	460	1	0	1	0	0	0	1	
P14	14:46:20.041	61	367	1	0	1	0	0	0	1	
P14	14:46:20.421	62	180	1	0	1	0	0	0	1	
P14	14:46:20.647	63	530	1	0	0	1	0	0	0	
P14	14:46:21.197	64	190	1	0	0	1	0	0	0	
P14	14:46:21.407	65	180	1	0	0	1	0	0	0	
P14	14:46:21.634	66	283	1	0	1	0	0	0	1	
P14	14:46:21.944	67	233	1	0	1	0	0	0	1	
P14	14:46:22.270	68	100	1	1	0	0	0	0	0	
P14	14:46:22.400	69	67	1	1	0	0	0	0	0	
P14	14:46:22.534	70	260	1	0	0	0	0	0	0	
P14	14:46:22.817	71	187	1	0	0	0	0	0	0	
P14	14:46:23.030	72	237	1	0	0	0	0	0	0	
P14	14:46:23.287	73	130	1	0	0	0	0	0	0	
P14	14:46:23.440	74	197	1	0	0	0	0	0	0	
P14	14:46:23.664	75	230	1	0	0	0	0	0	0	
P14	14:46:23.917	76	150	1	1	0	0	0	0	0	
P14	14:46:24.094	77	240	1	1	0	0	0	0	0	
P14	14:46:24.360	78	180	1	1	0	0	0	0	0	
P14	14:46:24.597	79	157	1	1	0	0	0	0	0	
P14	14:46:24.777	80	123	1	1	0	0	0	0	0	
P14	14:46:24.920	81	217	1	1	0	0	0	0	0	
P14	14:46:25.160	82	270	1	0	0	0	0	0	0	
P14	14:46:25.530	83	147	1	0	1	0	0	0	0	
P14	14:46:25.703	84	207	1	0	1	0	0	1	0	
P14	14:46:25.937	85	233	1	0	1	0	0	1	0	
P14	14:46:26.197	86	113	1	0	1	0	0	1	0	
P14	14:46:26.633	87	210	1	0	1	0	0	1	0	
P14	14:46:26.870	88	180	1	0	1	0	0	1	0	
P14	14:46:27.080	89	117	1	0	1	0	0	0	1	
P14	14:46:27.226	90	240	1	0	1	0	0	0	1	
P14	14:46:27.500	91	197	1	0	1	0	0	0	1	
P14	14:46:27.703	92	220	1	0	1	0	0	0	1	
P14	14:46:27.943	93	283	1	0	1	0	0	0	1	
P14	14:46:28.243	94	307	1	0	1	0	0	0	1	
P14	14:46:28.563	95	143	1	0	1	0	0	0	1	
P14	14:46:28.750	96	220	1	0	0	1	0	0	0	
P14	14:46:28.989	97	193	1	0	0	1	0	0	0	
P14	14:46:29.203	98	337	1	0	0	1	0	0	0	
P14	14:46:29.590	99	253	1	0	1	0	0	0	1	
P14	14:46:29.866	100	423	1	0	1	0	0	0	1	
P14	14:46:30.303	101	323	1	0	1	0	0	0	1	
P14	14:46:30.679	102	180	1	0	1	0	1	0	0	
P14	14:46:31.129	103	80	0	0	0	0	0	0	0	
P14	14:46:31.259	104	80	1	1	0	0	0	0	0	
P14	14:46:31.363	105	83	1	1	0	0	0	0	0	
P14	14:46:31.756	106	70	1	1	0	0	0	0	0	
P14	14:46:31.973	107	117	1	1	0	0	0	0	0	
P14	14:46:32.242	108	643	1	1	0	0	0	0	0	
P14	14:46:32.912	109	150	1	1	0	0	0	0	0	
P14	14:46:33.112	110	147	1	0	0	0	0	0	0	
P14	14:46:33.292	111	223	1	0	0	0	0	0	0	
P14	14:46:33.549	112	117	1	1	0	0	0	0	0	
P14	14:46:33.689	113	307	1	1	0	0	0	0	0	
P14	14:46:34.019	114	163	1	0	0	0	0	0	0	
P14	14:46:34.209	115	220	1	0	0	0	0	0	0	
P14	14:46:34.452	116	87	1	0	0	0	0	0	0	
P14	14:46:34.572	117	250	1	0	0	0	0	0	0	
P14	14:46:34.842	118	100	1	0	0	0	0	0	0	
P14	14:46:34.966	119	310	1	0	0	0	0	0	0	
P14	14:46:35.289	120	150	1	0	0	0	0	0	0	
P14	14:46:35.469	121	177	1	0	0	0	0	0	0	
P14	14:46:35.669	122	210	1	0	0	0	0	0	0	
P14	14:46:35.902	123	137	1	0	0	0	0	0	0	
P14	14:46:36.072	124	157	1	0	0	0	0	0	0	
P14	14:46:36.249	125	337	1	0	0	0	0	0	0	
P14	14:46:36.602	126	170	1	0	0	0	0	0	0	
P14	14:46:36.789	127	247	1	0	0	0	0	0	0	
P14	14:46:37.145	128	80	1	1	0	0	0	0	0	
P14	14:46:37.255	129	90	1	1	0	0	0	0	0	
P14	14:46:37.425	130	173	1	0	0	0	0	0	0	
P14	14:46:37.615	131	223	1	0	0	0	0	0	0	
P14	14:46:37.858	132	273	1	0	0	0	0	0	0	
P14	14:46:38.212	133	287	1	1	0	0	0	0	0	
P14	14:46:38.525	134	147	1	0	0	0	0	0	0	
P14	14:46:38.718	135	117	1	0	0	0	0	0	0	
P14	14:46:38.908	136	117	1	1	0	0	0	0	0	
P14	14:46:39.048	137	277	1	0	0	0	0	0	0	
P14	14:46:39.352	138	223	1	1	0	0	0	0	0	
P14	14:46:39.601	139	217	1	1	0	0	0	0	0	
P14	14:46:39.841	140	107	1	0	0	0	0	0	0	
P14	14:46:39.975	141	193	1	0	0	0	0	0	0	
P14	14:46:40.192	142	147	1	0	0	0	0	0	0	
P14	14:46:40.365	143	223	1	0	0	0	0	0	0	
P14	14:46:40.608	144	130	1	0	0	0	0	0	0	
P14	14:46:40.761	145	207	1	0	0	0	0	0	0	
P14	14:46:40.991	146	103	1	0	0	0	0	0	0	
P14	14:46:41.121	147	240	1	0	0	0	0	0	0	
P14	14:46:41.388	148	237	1	0	0	0	0	0	0	
P14	14:46:41.641	149	127	1	0	0	0	0	0	0	
P14	14:46:41.795	150	163	1	0	0	0	0	0	0	
P14	14:46:41.981	151	303	1	1	0	0	0	0	0	
P14	14:46:42.318	152	150	1	1	0	0	0	0	0	
P14	14:46:42.505	153	133	1	0	0	0	0	0	0	
P14	14:46:42.701	154	173	1	0	0	0	0	0	0	
P14	14:46:42.884	155	167	1	0	0	0	0	0	0	
P14	14:46:43.208	156	97	1	0	0	1	0	0	0	
P14	14:46:43.328	157	120	1	0	0	1	0	0	0	
P14	14:46:43.468	158	153	1	0	0	1	0	0	0	
P14	14:46:43.641	159	287	1	0	0	1	0	0	0	
P14	14:46:43.941	160	327	1	0	0	1	0	0	0	
P14	14:46:44.294	161	567	1	0	0	1	0	0	0	
P14	14:46:44.878	162	343	1	0	0	1	0	0	0	
P14	14:46:45.238	163	207	1	0	0	1	0	0	0	
P14	14:46:45.521	164	120	1	0	0	0	0	0	0	
P14	14:46:45.674	165	153	1	0	0	0	0	0	0	
P14	14:46:45.874	166	147	1	0	0	1	0	0	0	
P14	14:46:46.034	167	163	1	0	0	1	0	0	0	
P14	14:46:46.251	168	173	1	0	1	0	0	0	1	
P14	14:46:46.437	169	143	1	0	1	0	0	0	1	
P14	14:46:46.587	170	460	1	0	1	0	0	0	1	
P14	14:46:47.067	171	383	1	0	1	0	0	0	1	
P14	14:46:47.474	172	277	1	0	1	0	0	0	1	
P14	14:46:47.774	173	97	1	0	1	0	0	0	1	
P14	14:46:47.894	174	117	1	0	1	0	0	0	1	
P14	14:46:48.807	175	240	1	0	0	1	0	0	0	
P14	14:46:49.097	176	243	1	0	1	0	0	0	1	
P14	14:46:49.364	177	230	1	0	1	0	0	0	1	
P14	14:46:49.617	178	720	1	0	1	0	0	0	1	
P14	14:46:50.383	179	140	1	0	0	0	0	0	0	
P14	14:46:50.550	180	220	1	0	0	0	0	0	0	
P14	14:46:50.790	181	373	1	0	0	0	0	0	0	
P14	14:46:51.180	182	137	1	0	0	0	0	0	0	
P14	14:46:51.340	183	93	1	0	0	0	0	0	0	
P14	14:46:51.476	184	267	1	1	0	0	0	0	0	
P14	14:46:51.763	185	163	1	0	0	0	0	0	0	
P14	14:46:51.956	186	157	1	0	0	0	0	0	0	
P14	14:46:52.136	187	127	1	0	0	0	0	0	0	
P14	14:46:52.293	188	437	1	0	0	0	0	0	0	
P14	14:46:52.763	189	210	1	0	0	0	0	0	0	
P14	14:46:53.003	190	183	1	0	0	0	0	0	0	
P14	14:46:53.210	191	347	1	0	0	0	0	0	0	
P14	14:46:53.590	192	187	1	0	1	0	0	0	1	
P14	14:46:53.800	193	357	1	0	1	0	0	0	1	
P14	14:46:54.200	194	230	1	0	0	0	0	0	0	
P14	14:46:54.466	195	217	1	0	1	0	0	0	1	
P14	14:46:54.696	196	113	1	0	1	0	0	0	1	
P14	14:46:54.853	197	157	1	0	0	0	0	0	0	
P14	14:46:55.046	198	140	1	0	1	0	0	0	1	
P14	14:46:55.223	199	207	1	0	0	0	0	0	0	
P14	14:46:55.463	200	267	1	0	1	0	0	0	1	
P14	14:46:55.746	201	190	1	0	1	0	0	0	1	
P14	14:46:55.949	202	260	1	0	1	0	0	0	1	
P14	14:46:56.213	203	2503	1	0	1	0	0	0	1	
P14	14:46:58.729	204	243	1	0	1	0	0	0	1	
P14	14:46:58.995	205	230	1	0	1	0	0	0	1	
P14	14:46:59.242	206	243	1	0	1	0	0	0	1	
P14	14:46:59.535	207	127	1	0	1	0	0	0	0	
P14	14:46:59.689	208	173	1	0	1	0	1	0	0	
P14	14:46:59.942	209	117	1	0	1	0	0	0	0	
P14	14:47:00.105	210	137	1	0	0	0	0	0	0	
P14	14:47:00.272	211	260	1	0	0	0	0	0	0	
P14	14:47:00.565	212	270	1	0	0	0	0	0	0	
P14	14:47:00.865	213	123	1	0	0	0	0	0	0	
P14	14:47:01.022	214	137	1	0	1	0	0	0	1	
P14	14:47:01.179	215	143	1	0	1	0	0	0	1	
P14	14:47:01.355	216	157	1	0	0	0	0	0	0	
P14	14:47:01.548	217	127	1	0	1	0	0	0	1	
P14	14:47:01.712	218	260	1	0	0	0	0	0	0	
P14	14:47:02.012	219	103	1	0	0	0	0	0	0	
P14	14:47:02.155	220	160	1	1	0	0	0	0	0	
P14	14:47:02.339	221	143	1	1	0	0	0	0	0	
P14	14:47:02.508	222	167	1	1	0	0	0	0	0	
P14	14:47:02.698	223	200	1	1	0	0	0	0	0	
P14	14:47:02.908	224	123	1	0	0	0	0	0	0	
P14	14:47:03.062	225	187	1	1	0	0	0	0	0	
P14	14:47:03.272	226	143	1	1	0	0	0	0	0	
P14	14:47:03.442	227	193	1	1	0	0	0	0	0	
P14	14:47:03.778	228	193	1	0	0	1	0	0	0	
P14	14:47:03.985	229	147	1	0	0	1	0	0	0	
P14	14:47:04.148	230	323	1	0	0	1	0	0	0	
P14	14:47:04.488	231	247	1	0	0	1	0	0	0	
P14	14:47:04.748	232	877	1	0	0	1	0	0	0	
P14	14:47:05.701	233	97	1	0	0	0	0	0	0	
P14	14:47:05.831	234	190	1	0	0	0	0	0	0	
P14	14:47:06.045	235	233	1	1	0	0	0	0	0	
P14	14:47:06.301	236	150	1	1	0	0	0	0	0	
P14	14:47:06.735	237	67	1	0	1	0	0	0	0	
P14	14:47:06.838	238	160	1	0	1	0	0	0	1	
P14	14:47:07.018	239	83	1	0	1	0	0	0	1	
P14	14:47:07.158	240	247	1	1	0	0	0	0	0	
P14	14:47:07.431	241	323	1	1	0	0	0	0	0	
P14	14:47:07.784	242	197	1	1	0	0	0	0	0	
P14	14:47:08.011	243	63	1	0	0	0	0	0	0	
P14	14:47:08.108	244	173	1	1	0	0	0	0	0	
P14	14:47:08.364	245	127	1	0	0	1	0	0	0	
P14	14:47:08.514	246	127	1	0	0	1	0	0	0	
P14	14:47:08.658	247	167	1	0	0	1	0	0	0	
P14	14:47:08.911	248	160	1	0	0	0	0	0	0	
P14	14:47:09.094	249	473	1	1	0	0	0	0	0	
P14	14:47:09.581	250	347	1	0	0	0	0	0	0	
P14	14:47:09.951	251	157	1	1	0	0	0	0	0	
P14	14:47:10.134	252	267	1	0	0	0	0	0	0	
P14	14:47:10.434	253	203	1	0	0	0	0	0	0	
P14	14:47:10.664	254	137	1	1	0	0	0	0	0	
P14	14:47:10.834	255	137	1	0	0	0	0	0	0	
P14	14:47:10.997	256	170	1	1	0	0	0	0	0	
P14	14:47:11.191	257	153	1	1	0	0	0	0	0	
P14	14:47:11.371	258	637	1	0	0	0	0	0	0	
P14	14:47:12.030	259	437	1	1	0	0	0	0	0	
P14	14:47:12.490	260	147	1	1	0	0	0	0	0	
P14	14:47:12.667	261	133	1	1	0	0	0	0	0	
P14	14:47:12.827	262	400	1	1	0	0	0	0	0	
P14	14:47:13.257	263	157	1	0	0	0	0	0	0	
P14	14:47:13.437	264	127	1	1	0	0	0	0	0	
P14	14:47:13.590	265	157	1	1	0	0	0	0	0	
P14	14:47:13.830	266	167	1	0	0	1	0	0	0	
P14	14:47:14.017	267	433	1	0	0	1	0	0	0	
P14	14:47:14.540	268	173	1	0	0	0	0	0	0	
P14	14:47:14.734	269	133	1	1	0	0	0	0	0	
P14	14:47:14.897	270	247	1	1	0	0	0	0	0	
P14	14:47:15.170	271	210	1	0	0	0	0	0	0	
P14	14:47:15.407	272	110	1	0	0	0	0	0	0	
P14	14:47:15.543	273	337	1	0	0	0	0	0	0	
P14	14:47:15.903	274	133	1	0	0	0	0	0	0	
P14	14:47:16.077	275	233	1	0	1	0	0	0	1	
P14	14:47:16.320	276	210	1	0	1	0	0	0	1	
P14	14:47:16.553	277	477	1	0	1	0	0	0	1	
P14	14:47:17.043	278	283	1	0	1	0	0	0	1	
P14	14:47:17.336	279	310	1	0	1	0	0	0	1	
P14	14:47:17.690	280	97	1	0	1	0	0	0	1	
P14	14:47:17.830	281	200	1	0	0	1	0	0	0	
P14	14:47:18.040	282	143	1	0	0	1	0	0	0	
P14	14:47:18.233	283	283	1	0	1	0	0	0	1	
P14	14:47:18.526	284	193	1	0	1	0	0	0	1	
P14	14:47:18.743	285	213	1	0	1	0	0	0	1	
P14	14:47:18.976	286	277	1	0	1	0	0	0	1	
P14	14:47:25.172	287	287	1	0	0	0	0	0	0	
P14	14:47:25.479	288	87	1	0	0	0	0	0	0	
P14	14:47:32.068	289	67	1	0	1	0	0	0	1	
P14	14:47:32.175	290	143	1	0	0	1	0	0	0	
P14	14:47:32.361	291	157	1	0	0	0	0	0	0	
P14	14:47:32.545	292	143	1	0	0	0	0	0	0	
P14	14:47:32.714	293	257	1	1	0	0	0	0	0	
P14	14:47:32.998	294	80	1	1	0	0	0	0	0	
P14	14:47:33.128	295	193	1	1	0	0	0	0	0	
P14	14:47:33.365	296	170	1	0	0	0	0	0	0	
P14	14:47:33.558	297	193	1	0	0	0	0	0	0	
P14	14:47:33.791	298	97	1	1	0	0	0	0	0	
P14	14:47:33.971	299	150	1	0	0	1	0	0	0	
P14	14:47:34.174	300	190	1	0	1	0	0	0	0	
P14	14:47:34.388	301	130	1	0	1	0	0	0	1	
P14	14:47:34.541	302	253	1	0	1	0	0	0	1	
P14	14:47:34.848	303	223	1	0	0	1	0	0	0	
P14	14:47:35.091	304	173	1	0	0	1	0	0	0	
P14	14:47:35.284	305	100	1	0	0	1	0	0	0	
P14	14:47:35.434	306	170	1	0	1	0	0	0	1	
P14	14:47:35.618	307	307	1	0	1	0	0	0	1	
P14	14:47:35.944	308	297	1	0	1	0	0	0	1	
P14	14:47:36.254	309	287	1	0	1	0	0	0	1	
P14	14:47:36.584	310	73	1	0	1	0	0	0	0	
P14	14:47:36.684	311	167	1	0	0	1	0	0	0	
P14	14:47:36.864	312	150	1	0	0	1	0	0	0	
P14	14:47:37.031	313	73	1	0	0	1	0	0	0	
P14	14:47:37.154	314	177	1	0	1	0	0	0	1	
P14	14:47:37.344	315	127	1	0	1	0	0	0	1	
P14	14:47:37.491	316	243	1	0	1	0	0	0	1	
P14	14:47:37.754	317	710	1	0	1	0	0	0	1	
P14	14:47:38.497	318	137	1	0	1	0	0	0	1	
P14	14:47:38.644	319	563	1	0	1	0	0	0	1	
P14	14:47:39.230	320	107	1	0	1	0	0	0	1	
P14	14:47:39.387	321	250	1	0	0	1	0	0	0	
P14	14:47:39.694	322	120	1	0	0	0	0	0	0	
P14	14:47:39.857	323	223	1	0	0	0	0	0	0	
P14	14:47:40.104	324	160	1	0	0	0	0	0	0	
P14	14:47:40.307	325	247	1	0	1	0	0	0	1	
P14	14:47:40.597	326	150	1	0	0	0	0	0	0	
P14	14:47:40.770	327	157	1	0	0	0	0	0	0	
P14	14:47:40.950	328	147	1	0	0	0	0	0	0	
P14	14:47:41.140	329	473	1	0	1	0	0	0	1	
P14	14:47:41.660	330	153	1	0	0	1	0	0	0	
P14	14:47:41.833	331	150	1	0	0	1	0	0	0	
P14	14:47:42.030	332	120	1	0	1	0	0	0	1	
P14	14:47:42.213	333	107	1	0	0	0	0	0	0	
P14	14:47:42.347	334	170	1	0	0	0	0	0	0	
P14	14:47:42.553	335	200	1	0	0	0	0	0	0	
P14	14:47:42.800	336	240	1	0	1	0	0	0	1	
P14	14:47:43.063	337	137	1	0	1	0	0	0	1	
P14	14:47:43.240	338	187	1	0	0	0	0	0	0	
P14	14:47:43.463	339	270	1	0	1	0	0	0	1	
P14	14:47:43.763	340	157	1	0	1	0	0	0	1	
P14	14:47:43.946	341	263	1	0	1	0	0	0	1	
P14	14:47:44.240	342	127	1	0	1	0	0	0	1	
P15	17:22:45.165	1	483	1	0	1	0	0	0	0	
P15	17:22:45.228	2	163	1	0	1	0	0	0	0	
P15	17:22:45.461	3	170	1	0	1	0	1	0	0	
P15	17:22:45.708	4	240	1	0	1	0	0	0	1	
P15	17:22:46.004	5	157	1	1	0	0	0	0	0	
P15	17:22:46.208	6	247	1	1	0	0	0	0	0	
P15	17:22:46.481	7	303	1	1	0	0	0	0	0	
P15	17:22:47.058	8	153	1	1	0	0	0	0	0	
P15	17:22:47.251	9	147	1	1	0	0	0	0	0	
P15	17:22:47.461	10	257	1	1	0	0	0	0	0	
P15	17:22:47.761	11	140	1	0	0	0	0	0	0	
P15	17:22:48.161	12	207	1	0	0	0	0	0	0	
P15	17:22:48.411	13	120	1	1	0	0	0	0	0	
P15	17:22:48.591	14	67	1	0	0	1	0	0	0	
P15	17:22:48.661	15	167	1	0	0	1	0	0	0	
P15	17:22:48.851	16	183	1	0	0	1	0	0	0	
P15	17:22:49.071	17	503	1	0	0	1	0	0	0	
P15	17:22:49.654	18	150	1	1	0	0	0	0	0	
P15	17:22:49.880	19	183	1	0	0	0	0	0	0	
P15	17:22:50.404	20	193	1	1	0	0	0	0	0	
P15	17:22:50.674	21	197	1	0	0	0	0	0	0	
P15	17:22:50.894	22	250	1	1	0	0	0	0	0	
P15	17:22:51.187	23	113	1	1	0	0	0	0	0	
P15	17:22:51.350	24	283	1	1	0	0	0	0	0	
P15	17:22:51.714	25	90	1	1	0	0	0	0	0	
P15	17:22:51.857	26	343	1	1	0	0	0	0	0	
P15	17:22:52.210	27	267	1	1	0	0	0	0	0	
P15	17:22:52.517	28	210	1	1	0	0	0	0	0	
P15	17:22:52.770	29	307	1	1	0	0	0	0	0	
P15	17:22:53.120	30	350	1	1	0	0	0	0	0	
P15	17:22:53.493	31	150	1	1	0	0	0	0	0	
P15	17:22:53.693	32	207	1	1	0	0	0	0	0	
P15	17:22:53.950	33	220	1	1	0	0	0	0	0	
P15	17:22:54.280	34	187	1	0	0	1	0	0	0	
P15	17:22:54.503	35	373	1	0	0	1	0	0	0	
P15	17:22:54.897	36	280	1	0	0	1	0	0	0	
P15	17:22:55.180	37	247	1	0	0	1	0	0	0	
P15	17:22:55.503	38	127	1	1	0	0	0	0	0	
P15	17:22:55.693	39	220	1	1	0	0	0	0	0	
P15	17:22:55.983	40	87	1	1	0	0	0	0	0	
P15	17:22:56.110	41	203	1	1	0	0	0	0	0	
P15	17:22:56.376	42	200	1	0	0	1	0	0	0	
P15	17:22:56.656	43	207	1	1	0	0	0	0	0	
P15	17:22:56.930	44	273	1	1	0	0	0	0	0	
P15	17:22:57.226	45	167	1	1	0	0	0	0	0	
P15	17:22:57.610	46	117	1	0	0	1	0	0	0	
P15	17:22:57.766	47	457	1	0	0	1	0	0	0	
P15	17:22:58.240	48	1177	1	0	0	1	0	0	0	
P15	17:22:59.586	49	597	0	0	0	0	0	0	0	
P15	17:23:00.193	50	67	1	1	0	0	0	0	0	
P15	17:23:00.539	51	133	1	0	0	1	0	0	0	
P15	17:23:00.706	52	357	1	0	0	1	0	0	0	
P15	17:23:01.146	53	67	1	0	1	0	0	0	1	
P15	17:23:01.292	54	197	1	1	0	0	0	0	0	
P15	17:23:01.532	55	173	1	1	0	0	0	0	0	
P15	17:23:01.772	56	270	1	0	0	0	0	0	0	
P15	17:23:02.082	57	127	1	1	0	0	0	0	0	
P15	17:23:02.676	58	170	1	0	0	0	0	0	0	
P15	17:23:02.872	59	143	1	1	0	0	0	0	0	
P15	17:23:03.052	60	233	1	1	0	0	0	0	0	
P15	17:23:03.372	61	173	1	1	0	0	0	0	0	
P15	17:23:03.772	62	70	1	1	0	0	0	0	0	
P15	17:23:04.405	63	397	1	1	0	0	0	0	0	
P15	17:23:05.835	64	317	1	0	0	0	0	0	0	
P15	17:23:06.215	65	283	1	1	0	0	0	0	0	
P15	17:23:06.535	66	150	1	1	0	0	0	0	0	
